user_id	item_id	timestamp	correct	skill_id
1	15938	1349363509	1	423
1	15850	1349363604	0	423
1	15865	1349363903	1	423
1	15888	1349363954	1	423
1	15861	1349363989	1	423
1	22259	1350066358	1	605
1	22247	1350066392	1	596
1	22272	1350066424	0	596
1	22286	1350066476	1	605
1	22258	1350066516	0	605
1	22242	1350066640	1	596
1	22295	1350066672	1	596
1	22250	1350066731	1	605
1	22456	1350066771	1	451
1	22445	1350066862	1	451
1	22550	1350066882	1	473
1	22986	1350066922	0	448
1	23001	1350067097	1	448
1	22937	1350067174	0	448
1	22884	1350067515	1	448
1	22936	1350067712	1	448
1	22918	1350067769	1	448
1	9263	1351263921	0	484
1	9189	1351264112	1	484
1	9259	1351264137	1	484
1	9265	1351264177	1	484
1	4205	1351264227	1	481
1	3858	1351264270	1	481
1	3918	1351264311	1	481
1	22665	1351264659	1	478
1	22610	1351264745	0	524
1	22620	1351264855	1	455
1	22623	1351264879	1	524
1	22648	1351264908	1	524
1	22752	1353078042	1	501
1	22753	1353078061	1	501
1	22777	1353078080	1	501
1	8903	1353078332	1	453
1	15796	1353078386	1	453
1	8916	1353078409	1	453
1	7251	1353078472	1	465
1	7248	1353078533	1	465
1	7654	1353078572	1	493
1	21633	1353337212	1	593
1	21663	1353337233	0	443
1	21553	1353337304	1	593
1	21616	1353337316	1	593
1	21568	1353337342	1	593
1	7581	1353337469	1	465
1	7598	1353337592	1	547
1	7372	1353337620	1	547
1	12354	1353337654	1	526
1	12368	1353337663	1	526
1	12408	1353337673	1	526
1	11342	1354543441	1	501
1	11343	1354543475	1	501
1	11328	1354543493	1	501
1	13964	1354543522	0	522
1	13969	1354543755	1	522
1	13927	1354543798	1	522
1	13979	1354543841	1	522
1	13624	1354543893	1	448
1	13649	1354543994	0	448
1	13606	1354544246	1	448
1	13652	1354544292	1	448
1	13648	1354544386	1	448
1	12810	1354544511	1	455
1	12797	1354544543	1	455
1	12811	1354544587	1	455
1	23240	1355770089	1	582
1	23160	1355770163	1	582
1	23219	1355770234	1	582
1	22346	1355770538	1	596
1	22361	1355770623	1	605
1	25479	1355770649	1	596
1	22862	1355770697	1	584
1	22848	1355770731	1	584
1	22836	1355770755	1	584
1	22370	1356098386	1	604
1	13145	1357826827	1	620
1	13098	1357826954	0	620
1	13099	1357827033	1	620
1	13143	1357827082	1	620
1	13096	1357827119	1	620
1	12684	1357966484	1	620
1	12623	1357966709	1	620
1	12652	1357966814	1	620
1	17360	1357967185	1	606
1	17426	1357967273	1	549
1	17396	1357967342	1	549
1	8519	1359562672	0	475
1	8507	1359562715	1	475
1	8512	1359562830	1	475
1	8503	1359562846	1	475
1	20087	1359562884	1	469
1	20063	1359562913	1	469
1	20031	1359562932	0	469
1	20082	1359562967	1	469
1	20057	1359562994	1	469
1	20039	1359563016	1	469
1	22130	1359727780	1	574
1	23420	1359727876	1	582
1	23361	1359727917	1	582
1	23426	1359727953	1	582
1	11379	1360953521	1	501
1	11368	1360953586	0	501
